FID_grid,Longitude,Latitude,Samara species richness,Woody samara species richness,Herb samara species richness,Total species,Precentage of total samara,Precentage of woody samara,Precentage of herb samara,Altitude,TOP,ARI,MAT,MDR,TS,TWarmQ,MTCQ,AP,PS,PWQ,PDQ,AMeanW,AMaxW,AMinW
611,84.26676178,37.97401428,1,0,1,205,0.004878049,0,0.006369427,1286.0035,85.1876,0.012060791,10.72083333,16.95833333,1220.228105,24.45,-5.533333333,22,143.0587822,17,0,1.791666677,2.400000095,1
612,85.40335083,38.15246582,1,0,1,205,0.004878049,0,0.006369427,1309.9714,161.5813,0.014857544,10.19583333,16.50833333,1212.721317,23.8,-5.983333333,22,148.6225257,18,0,1.891666681,2.5,1.100000024
613,86.54516602,38.32097244,1,0,1,205,0.004878049,0,0.006369427,1597.8446,796.9615,0.157626343,10.5125,16.29166667,1212.701951,24.21666667,-5.583333333,27,144.4832893,21,0,1.916666637,2.700000048,1.100000024
614,87.69194031,38.47946167,5,0,5,341,0.014662757,0,0.018248175,2097.9733,1104.6889,0.771700928,9.083333333,16.08333333,1195.678456,22.71666667,-6.683333333,33,131.682746,24,0,2.091666649,2.799999952,1.299999952
615,88.84339905,38.62787628,5,0,5,341,0.014662757,0,0.018248175,3034.5155,1000.7193,1.439351074,1.529166667,15.125,1052.979449,13.85,-12.06666667,57,137.0627592,44,0,2.991666635,3.700000048,2.099999905
616,89.99925232,38.76615143,5,0,5,341,0.014662757,0,0.018248175,3183.3013,675.4635,0.589540283,-1.308333333,14.73333333,984.0981874,10.36666667,-13.85,68,131.27008,50,1,3.833333333,5,3
617,91.15922546,38.8942337,5,0,5,341,0.014662757,0,0.018248175,3065.571,515.6117,0.441459961,-2.1875,14.89166667,960.66058,9.35,-14.26666667,66,128.6816934,48,1,4.275000075,5.300000191,3.299999952
618,92.32302094,39.0120697,3,0,3,232,0.012931034,0,0.016483516,2797.8275,509.4013,0.832813477,1.4875,16.05833333,1029.369015,13.83333333,-11.51666667,31,148.9724525,25,0,3.649999956,4.599999905,2.5
619,93.4903183,39.11960602,3,0,3,232,0.012931034,0,0.016483516,3144.0214,656.2142,0.544464844,-1.7,15.86666667,1002.43567,10.51666667,-14.15,47,134.4242516,36,0,3.908333282,5.199999809,3
620,94.66082764,39.21679688,3,0,3,232,0.012931034,0,0.016483516,3099.7801,614.0332,0.841557861,-3.9625,14.80833333,977.6226382,8.016666667,-16.01666667,98,115.5574616,68,3,4.083333353,5.199999809,2.900000095
621,95.83422852,39.30360031,6,0,6,248,0.024193548,0,0.032085561,3658.5041,497.0567,1.068618896,-3.966666667,14.06666667,983.7597945,8,-16.21666667,143,110.6037215,96,5,4.058333337,5.199999809,2.900000095
622,97.0102005,39.37998581,6,0,6,248,0.024193548,0,0.032085561,3646.9526,617.9458,3.001838379,-1.554166667,13.74166667,1026.362638,10.65,-14.6,166,106.9485733,109,5,3.650000016,4.400000095,2.900000095
623,98.18842316,39.44590759,16,4,12,871,0.01836969,0.024096386,0.017069701,2981.6949,1060.4585,3.207414551,-5.029166667,12.99166667,997.9443834,6.833333333,-17.68333333,269,114.1687128,183,4,3.666666627,4.599999905,3
624,99.36856842,39.50134659,3,1,2,345,0.008695652,0.011904762,0.007633588,1724.1024,645.9416,0.02005188,8.141666667,14.46666667,1129.378013,21.2,-6.683333333,98,98.49113452,60,4,2.766666671,3.5,2.400000095
625,100.5503082,39.54627228,10,2,8,455,0.021978022,0.017241379,0.023668639,1508.3077,173.6517,0.271988892,6.879166667,14.89166667,1134.611384,20.15,-7.933333333,112,103.7112804,70,3,2.966666679,3.700000048,2.5
626,101.7333221,39.58066559,9,1,8,419,0.021479714,0.010204082,0.025,1412.0786,147.656,0.248266846,8.145833333,15.025,1204.750933,22.3,-7.516666667,89,102.2746879,55,2,3.016666671,3.799999952,2.5
627,102.9172516,39.60451508,9,1,8,419,0.021479714,0.010204082,0.025,1435.1794,164.1148,0.135640503,6.079166667,14.275,1210.918994,20.43333333,-9.516666667,106,104.9658625,65,0,3.37499998,4.099999905,2.700000048
628,104.1017838,39.61780548,10,1,9,373,0.026809651,0.010309278,0.032727273,1363.2713,110.9031,0.133982666,8.258333333,14.3,1261.144562,23.11666667,-8.083333333,92,106.5963278,57,0,3.174999992,4,2.599999905
629,105.2865677,39.62053299,16,4,12,655,0.024427481,0.026143791,0.024,1237.329,150.638,0.243471313,8.341666667,14.23333333,1249.506872,23.08333333,-7.833333333,119,107.1911544,74,2,3.108333329,3.900000095,2.5
630,106.4712677,39.61269379,16,4,12,655,0.024427481,0.026143791,0.024,1249.1091,214.177,0.133774658,8.3,13.76666667,1218.531158,22.65,-7.516666667,152,111.4622031,98,3,3.016666671,3.799999952,2.5
631,107.6555481,39.5942955,12,3,9,529,0.02268431,0.023809524,0.0225,1392.1437,87.7775,0.029319458,6.4375,13.19166667,1182.291929,20.43333333,-8.9,228,114.0804719,151,5,2.975000004,3.700000048,2.5
632,108.8390808,39.56534576,7,1,6,288,0.024305556,0.014705882,0.02739726,1395.7025,74.0596,0.113189575,6.295833333,12.575,1174.524001,20.21666667,-8.95,315,116.8782426,213,6,2.891666651,3.700000048,2.5
633,110.0215149,39.5258522,11,6,5,352,0.03125,0.073170732,0.018587361,1336.2216,94.4522,0.302767456,6.991666667,12.16666667,1179.608628,20.83333333,-8.433333333,397,113.2554371,263,9,2.674999992,3.799999952,2.099999905
634,111.2025299,39.47583771,9,4,5,334,0.026946108,0.060606061,0.018726592,1202.7112,152.5401,0.844068787,7.404166667,14.60833333,1208.358124,21.35,-8.566666667,432,109.6046871,280,10,2.583333333,3.5,2.099999905
635,112.3817825,39.41532516,6,3,3,126,0.047619048,0.088235294,0.032967033,1421.5821,257.1111,0.36513501,6.541666667,13.38333333,1148.429428,19.91666667,-8.516666667,439,112.5323303,287,11,2.791666667,3.5,2.200000048
636,113.55896,39.34433746,16,7,9,448,0.035714286,0.07,0.025936599,1392.919,390.0684,0.805652344,5.141666667,12.88333333,1133.493861,18.41666667,-9.633333333,441,107.1489922,282,15,3.099999984,4,2.099999905
637,114.7337265,39.26291275,35,24,11,782,0.044757033,0.109589041,0.019538188,826.9104,480.224,0.93862262,6.1875,12.925,1164.394351,19.75,-9.05,495,110.7706613,327,14,2.983333369,3.700000048,2.099999905
638,115.9057693,39.17107773,7,2,5,181,0.038674033,0.074074074,0.032467532,56.9044,131.6328,0.002978022,12.6875,11.34166667,1133.755074,25.96666667,-1.983333333,552,148.7011995,436,12,2.258333286,3,1.600000024
639,117.0747604,39.06887436,7,1,6,151,0.046357616,0.066666667,0.044444444,5.9078,4.4722,0.002381474,12.62083333,9.925,1121.294824,25.71666667,-1.866666667,521,135.4587032,389,13,2.458333313,3.299999952,1.799999952
640,75.22173309,37.15692902,16,2,14,689,0.023222061,0.025641026,0.02306425,4593.5125,540.4558,4.01545166,-6.4125,9.775,1049.502317,5.95,-19.9,82,56.44833933,35,9,2.633333325,3.5,1.899999976
641,76.1523056,37.30044556,16,2,14,689,0.023222061,0.025641026,0.02306425,3800.8604,780.4207,4.961229492,6.116666667,12.16666667,1081.504283,18.71666667,-8.166666667,40,74.95453167,17,3,1.783333321,2.200000048,1.399999976
642,77.25661469,37.54916,15,1,14,544,0.027573529,0.010638298,0.031111111,2035.3512,521.7546,0.402393677,10.53333333,13.46666667,1099.777526,23.01666667,-4.183333333,38,75.97266536,19,3,1.291666662,1.799999952,0.699999988
643,78.3680191,37.7883873,1,1,0,194,0.005154639,0.027777778,0,1370.0086,167.245,0.008828247,12.425,13.9,1127.355111,24.91666667,-2.766666667,46,76.1236501,24,2,1.274999996,1.899999976,0.699999988
644,79.48630524,38.01804733,0,0,0,23,0,0,0,1249.0161,22.3702,0.008487549,12.625,13.48333333,1144.350749,25.28333333,-2.8,35,85.81811893,20,2,1.36666666,2,0.800000012
645,80.61125183,38.23804855,0,0,0,23,0,0,0,1210.6232,27.7226,0.004751709,12.425,14.18333333,1162.640998,25.31666667,-3.2,26,111.0369725,17,0,1.483333334,2.099999905,0.800000012
646,81.74263,38.44831467,3,0,3,111,0.027027027,0,0.03,1178.8122,27.2955,0.006952515,11.95416667,15.39166667,1190.634778,25.18333333,-4,24,124.3163121,17,0,1.608333329,2.200000048,0.899999976
647,82.88019562,38.64876175,2,0,2,135,0.014814815,0,0.021276596,1159.7665,31.8617,0.017915527,11.46666667,16.36666667,1226.151283,25.16666667,-4.95,22,122.7043137,15,0,1.733333339,2.400000095,1
648,84.02368927,38.83930969,1,0,1,205,0.004878049,0,0.006369427,1132.8004,39.3626,0.125502319,11.15833333,16.53333333,1241.946481,25.05,-5.466666667,19,146.1673544,15,0,1.891666681,2.5,1
649,85.17286682,39.0198822,1,0,1,205,0.004878049,0,0.006369427,1094.5761,49.8411,0.160625244,10.93333333,16.13333333,1239.696322,24.81666667,-5.633333333,20,147.7097892,16,0,1.933333317,2.599999905,1
650,86.32745361,39.19041061,1,0,1,205,0.004878049,0,0.006369427,1021.3588,46.7907,0.015826172,11.2875,16.025,1243.640413,25.28333333,-5.266666667,22,148.6225257,18,0,1.991666685,2.700000048,1.100000024
651,87.48717499,39.35081863,5,0,5,341,0.014662757,0,0.018248175,881.9418,48.4832,0.028069519,11.775,16.28333333,1262.372406,26.03333333,-5,25,128.5669263,18,1,2.058333327,2.799999952,1.200000048
652,88.65174103,39.50104523,5,0,5,341,0.014662757,0,0.018248175,844.6825,81.8659,0.00196814,11.97916667,16.35833333,1270.315742,26.43333333,-4.783333333,22,133.2707091,16,0,2.166666657,3,1.299999952
653,89.82086945,39.64102173,5,0,5,341,0.014662757,0,0.018248175,980.7301,308.2904,0.008054382,12.20833333,16.31666667,1254.324942,26.58333333,-4.25,20,131.2873324,14,0,2.466666669,3.299999952,1.399999976
654,90.99425507,39.7706871,5,0,5,341,0.014662757,0,0.018248175,1147.9398,367.1662,0.221939941,11.07083333,16.25833333,1224.005085,25.21666667,-4.9,17,145.7805406,13,0,2.683333327,3.599999905,1.600000024
655,92.17159271,39.88998795,5,0,5,341,0.014662757,0,0.018248175,1254.8981,318.2395,0.209262085,10.12916667,16.35833333,1203.886619,24.13333333,-5.533333333,17,145.7805406,13,0,3.008333306,4.099999905,1.899999976
656,93.35256958,39.99887085,5,1,4,156,0.032051282,0.021276596,0.036697248,1283.6938,372.9494,0.111654419,10.32083333,16.425,1206.042473,24.36666667,-5.416666667,21,111.989928,14,1,3.041666647,4.099999905,2
657,94.53686523,40.09728241,5,1,4,156,0.032051282,0.021276596,0.036697248,1350.2762,317.9062,0.095109009,9.591666667,16.08333333,1186.411383,23.36666667,-5.966666667,37,104.8273699,24,3,3.049999992,4,2.099999905
658,95.72415924,40.18518829,0,0,0,0,NA,NA,NA,1624.1068,540.9092,0.216265137,8.441666667,15.35,1220.832118,22.66666667,-7.45,50,93.69971379,30,3,3.083333353,3.900000095,2.299999952
659,96.91412354,40.26253891,6,0,6,202,0.02970297,0,0.044444444,1683.8731,369.8167,0.150977783,7.166666667,14.41666667,1146.203879,20.48333333,-7.783333333,59,81.10516051,33,4,3.200000028,4,2.700000048
660,98.10641479,40.32930374,6,0,6,202,0.02970297,0,0.044444444,1423.274,209.6676,0.009176025,9.4,13.6,1184.519465,23.16666667,-5.966666667,66,98.21854226,41,4,2.966666679,3.700000048,2.599999905
661,99.30069733,40.38544846,2,1,1,123,0.016260163,0.022727273,0.012658228,1336.2719,161.3749,0.137698975,8.079166667,14.225,1181.277156,21.88333333,-7.266666667,73,106.4077474,47,3,3.008333345,3.900000095,2.5
662,100.4966431,40.43095016,5,0,5,203,0.024630542,0,0.035714286,1176.6079,109.9169,0.099699829,8.533333333,14.9,1230.938912,22.98333333,-7.433333333,63,107.1741176,40,2,3.074999988,3.900000095,2.5
663,101.6938934,40.46578598,9,1,8,419,0.021479714,0.010204082,0.025,1185.4618,92.2124,0.029540527,8.795833333,15.075,1280.83151,23.93333333,-7.75,54,109.4830215,34,0,3.349999964,4.099999905,2.599999905
664,102.8921051,40.48994064,9,1,8,419,0.021479714,0.010204082,0.025,1378.7243,100.243,0.029252441,7.879166667,14.775,1299.170117,23.28333333,-8.816666667,67,108.1277476,42,0,3.533333381,4.300000191,2.900000095
665,104.0909348,40.50340271,9,1,8,419,0.021479714,0.010204082,0.025,1436.0566,106.8932,0.159607178,6.429166667,13.575,1284.773518,21.66666667,-10.1,89,112.1407471,58,0,3.683333337,4.400000095,3.099999905
666,105.2900238,40.50616455,16,4,12,655,0.024427481,0.026143791,0.024,1363.5829,138.6974,0.163319458,6.879166667,13.425,1272.314388,21.96666667,-9.483333333,101,112.6531598,66,0,3.566666663,4.300000191,3
667,106.4890366,40.49822617,5,1,4,212,0.023584906,0.014084507,0.028368794,1181.0072,221.1132,0.005523926,8.408333333,13.56666667,1263.654213,23.31666667,-7.916666667,113,115.6639046,75,2,3.158333321,4,2.5
668,107.6876068,40.47959137,8,1,7,256,0.03125,0.014084507,0.038043478,1127.1654,93.0129,0.021207764,7.666666667,13.1,1231.80085,22.21666667,-8.3,174,117.8299811,118,3,3.075000008,3.799999952,2.5
669,108.8853989,40.45026779,2,0,2,132,0.015151515,0,0.02,1203.9212,186.7889,0.093114258,7.025,12.85,1238.491568,21.65,-9.083333333,262,117.9064184,177,6,2.975000004,3.799999952,2.400000095
670,110.0820618,40.41027069,4,1,3,181,0.022099448,0.022222222,0.022058824,1191.4254,196.9301,0.010488525,6.7125,12.725,1277.150815,21.65,-10.11666667,321,111.000915,206,9,2.700000008,3.599999905,2.099999905
671,111.2772446,40.35961533,1,0,1,89,0.011235955,0,0.013888889,1118.1393,165.3266,0.015348755,6.466666667,13.36666667,1273.298032,21.1,-10.45,389,112.5048048,255,12,2.741666694,3.700000048,2.200000048
672,112.4706116,40.29833221,23,11,12,615,0.037398374,0.079710145,0.025210084,1433.1397,175.8089,0.50912146,4.079166667,12.89166667,1170.608735,17.78333333,-11.2,425,112.7643,281,11,3.333333333,4.099999905,2.5
673,113.6618118,40.22644043,13,5,8,405,0.032098765,0.067567568,0.024169184,1266.317,259.2367,0.188696777,6.408333333,13.18333333,1190.916059,20.33333333,-9.116666667,358,109.3639388,230,11,2.933333337,3.900000095,2.200000048
674,114.8505249,40.14398193,38,25,13,1060,0.035849057,0.101214575,0.016009852,1116.5309,343.4174,0.671298706,5.325,12.5,1211.397578,19.38333333,-10.48333333,446,104.9912555,284,12,3.241666675,4.099999905,2.299999952
675,116.0364151,40.05098724,41,24,17,1011,0.040553907,0.100840336,0.021963824,431.885,391.7767,1.608491638,7.354166667,11.79166667,1163.088479,20.91666667,-7.733333333,544,128.3462148,397,13,2.691666663,3.5,2
676,117.2191467,39.94750214,32,18,14,680,0.047058824,0.104651163,0.027504912,99.4198,179.53,0.003731556,11.64583333,11.24166667,1149.617443,25,-3.316666667,551,146.1526039,426,11,2.183333327,3,1.5
677,118.3983994,39.8335762,28,20,8,515,0.054368932,0.132450331,0.022038567,76.4394,87.8144,0.287120888,10.85833333,11.5,1151.015033,24.23333333,-4.183333333,641,133.0226441,474,13,2.324999988,3.200000048,1.700000048
678,119.299614,39.84498978,12,8,4,312,0.038461538,0.080808081,0.018867925,101.246,167.7162,0.004644051,10.6625,11.19166667,1133.516501,23.98333333,-4.033333333,650,126.3768794,458,11,3.441666663,4.599999905,2.599999905
679,121.8577576,39.1918869,14,8,6,377,0.037135279,0.112676056,0.019607843,61.7352,58.9316,0.137503693,10.22083333,7.525,1077.76591,22.65,-3.716666667,653,104.7940819,410,29,3.975000024,4.900000095,3
680,75.08470154,37.94593811,16,2,14,689,0.023222061,0.025641026,0.02306425,4163.0489,723.9717,1.256594971,1.625,11,1071.821941,14.15,-12.46666667,55,69.2820323,24,4,1.816666643,2.599999905,1.200000048
681,75.81947327,38.14754105,8,1,7,408,0.019607843,0.014285714,0.020771513,3609.4524,825.6602,1.80363208,-0.7,11.18333333,1091.602242,11.96666667,-15.1,62,74.19992322,28,4,2.116666635,2.799999952,1.700000048
682,76.935112,38.399086,5,2,3,200,0.025,0.035714286,0.020689655,1470.751,399.9688,0.136987427,12.36666667,13.66666667,1115.144372,24.93333333,-2.583333333,42,65.03887805,19,4,1.366666665,2,0.899999976
683,78.05809021,38.64107132,2,1,1,26,0.076923077,0.125,0.055555556,1194.5743,22.909,0.007215088,12.2875,13.90833333,1146.875449,25.03333333,-3.15,44,80.8482453,23,2,1.441666668,2,0.800000012
684,79.18817139,38.87340546,0,0,0,32,0,0,0,1178.4017,33.1755,0.025228638,12.17916667,14.025,1165.292508,25.08333333,-3.5,37,93.24057255,21,1,1.458333313,2.099999905,1
685,80.32514191,39.09600449,0,0,0,23,0,0,0,1149.6121,40.7352,0.0054104,12.00833333,14.61666667,1178.716238,25.05,-3.85,29,118.9621098,19,0,1.525000006,2.200000048,1
686,81.46876526,39.30877686,2,0,2,103,0.019417476,0,0.02173913,1104.95,22.4968,0.007876221,11.70833333,15.53333333,1200.418172,25,-4.416666667,26,117.8067454,17,0,1.616666655,2.299999952,1
687,82.61878204,39.51163483,0,0,0,46,0,0,0,1065.1303,27.8024,0.016475586,11.75416667,16.04166667,1229.790186,25.4,-4.766666667,24,124.3163121,17,0,1.758333335,2.400000095,0.899999976
688,83.77494049,39.70450211,1,0,1,205,0.004878049,0,0.006369427,1028.0942,36.0972,0.104879333,11.67083333,15.94166667,1244.870308,25.5,-5.05,22,135.2849901,17,0,1.875,2.599999905,1
689,84.93697357,39.88729477,1,0,1,205,0.004878049,0,0.006369427,979.5984,37.9471,0.156667236,11.65416667,15.44166667,1249.524379,25.56666667,-5.116666667,23,139.7466591,18,0,1.933333337,2.700000048,1.100000024
690,86.10460663,40.05993271,1,0,1,205,0.004878049,0,0.006369427,935.2955,43.1508,0.277237976,11.72083333,15.29166667,1246.656361,25.68333333,-4.933333333,24,133.1438047,18,0,2.083333333,2.799999952,1.100000024
691,87.27755737,40.22234726,8,1,7,174,0.045977011,0.025,0.052238806,875.9337,34.8477,0.243201965,11.50833333,15.96666667,1262.079513,25.75,-5.266666667,31,117.247788,21,0,2.175000022,2.900000095,1.200000048
692,88.45552826,40.37446213,5,0,5,341,0.014662757,0,0.018248175,839.6005,46.3357,0.005750671,11.4375,16.20833333,1280.701379,26.03333333,-5.433333333,27,123.0002783,19,0,2.299999952,3.099999905,1.299999952
693,89.63822174,40.51621246,5,0,5,341,0.014662757,0,0.018248175,855.8026,104.9982,0.00458075,11.66666667,16.05,1284.727303,26.46666667,-5.083333333,23,110.0235098,15,1,2.616666675,3.799999952,1.5
694,90.82533264,40.64753723,5,0,5,341,0.014662757,0,0.018248175,807.7448,42.796,0.008737915,11.72916667,15.925,1285.82209,26.58333333,-5.016666667,18,134.8399725,13,0,2.891666661,4,1.600000024
695,92.01652527,40.76837158,5,0,5,341,0.014662757,0,0.018248175,1073.6006,195.1598,0.207899414,9.691666667,15.76666667,1240.236109,24.13333333,-6.4,24,112.815215,16,1,3.308333337,4.300000191,2.299999952
696,93.21149445,40.87866211,5,0,5,341,0.014662757,0,0.018248175,1231.1134,207.7827,0.203567505,8.633333333,15.66666667,1216.566206,22.85,-7.183333333,35,98.56860527,22,3,3.333333333,4.300000191,2.200000048
697,94.40991211,40.97835541,5,1,4,156,0.032051282,0.021276596,0.036697248,1452.3346,228.8533,0.256570679,5.945833333,15.225,1163.086525,19.66666667,-9.033333333,53,106.8361438,35,3,3.466666679,4.400000095,2.400000095
698,95.61142731,41.0674057,0,0,0,0,NA,NA,NA,1708.746,285.6042,0.232064941,5.625,14.88333333,1178.655821,19.63333333,-9.45,65,103.0779668,42,3,3.508333325,4.400000095,2.599999905
699,96.81571198,41.14577484,6,0,6,248,0.024193548,0,0.032085561,1878.5062,203.8004,0.204628784,4.141666667,14.48333333,1130.403856,17.7,-10.16666667,81,105.1605226,53,4,3.608333309,4.400000095,3.200000048
700,98.02240753,41.21341705,6,0,6,282,0.021276596,0,0.028436019,1478.0805,144.6315,0.241726318,7.15,14.25,1190.651082,21.23333333,-8.116666667,64,106.166411,42,3,3.333333294,4.199999809,2.900000095
701,99.23117828,41.27030182,6,0,6,282,0.021276596,0,0.028436019,1286.0253,152.3945,0.151810181,6.616666667,14.2,1204.343151,20.86666667,-8.833333333,69,115.390652,47,3,3.416666647,4.199999809,2.900000095
702,100.4416656,41.31640625,6,0,6,282,0.021276596,0,0.028436019,1035.2694,60.859,0.004444031,8.808333333,14.85,1293.50446,24.06666667,-7.883333333,41,126.9400846,29,0,3.391666671,4.300000191,2.799999952
703,101.6535034,41.35170746,6,0,6,282,0.021276596,0,0.028436019,1002.5409,78.2643,0.029818909,9.15,15,1342.106553,25.05,-8.116666667,38,123.2890971,26,0,3.550000012,4.400000095,2.799999952
704,102.8663406,41.37618256,9,1,8,419,0.021479714,0.010204082,0.025,1090.768,154.8872,0.183605347,9.141666667,15.15,1360.931889,25.3,-8.3,45,113.7780934,29,0,3.674999972,4.599999905,2.900000095
705,104.0800095,41.37464905,16,4,12,655,0.024427481,0.026143791,0.024,997.6504,173.0155,0.014493652,9.441666667,14.46666667,1359.339467,25.48333333,-8.083333333,54,115.4700538,36,0,3.566666663,4.5,2.799999952
706,105.3293076,41.35097504,2,0,2,99,0.02020202,0,0.03030303,1032.6188,166.3251,0.150976685,7.945833333,13.44166667,1316.008874,23.5,-9,76,122.9208859,53,0,3.650000016,4.5,3
707,106.5072327,41.3845787,2,0,2,99,0.02020202,0,0.03030303,1476.6873,290.2718,0.235482788,4.7625,12.225,1252.876917,19.63333333,-11.25,124,112.4288316,81,3,3.933333278,4.699999809,3.5
